Time (seconds),AIR_QUAL,AIR_PRESS,HUMID,TEMP
0.0,281.9,102.0,30.7,28.7
0.3333333333333333,281.9,102.0,30.7,28.7
0.6666666666666666,281.9,102.0,30.7,28.7
1.0,281.9,102.0,30.7,28.7
1.3333333333333333,281.9,102.0,30.7,28.7
1.6666666666666665,281.9,102.0,30.7,28.7
1.9999999999999998,281.9,102.0,30.7,28.7
2.333333333333333,281.9,102.0,30.7,28.7
2.6666666666666665,281.9,102.0,30.7,28.7
3.0,281.9,102.0,30.7,28.7
3.3333333333333335,281.9,102.0,30.7,28.7
3.666666666666667,281.9,102.0,30.7,28.7
4.0,281.9,102.0,30.7,28.7
4.333333333333333,281.9,102.0,30.7,28.7
4.666666666666666,281.9,102.0,30.7,28.7
4.999999999999999,281.9,102.0,30.7,28.7
5.333333333333332,281.9,102.0,30.7,28.7
5.666666666666665,281.9,102.0,30.7,28.7
5.999999999999998,281.9,102.0,30.7,28.7
6.333333333333331,281.9,102.0,30.7,28.7
6.666666666666664,281.9,102.0,30.7,28.7
6.999999999999997,281.9,102.0,30.7,28.7
7.33333333333333,281.9,102.0,30.7,28.7
7.666666666666663,281.9,102.0,30.7,28.7
7.9999999999999964,281.9,102.0,30.7,28.7
8.33333333333333,281.9,102.0,30.7,28.7
8.666666666666664,281.9,102.0,30.7,28.7
8.999999999999998,281.9,102.0,30.7,28.7
9.333333333333332,281.9,102.0,30.7,28.7
9.666666666666666,281.9,102.0,30.6,28.7
10.0,281.9,102.0,30.6,28.7
10.333333333333334,281.9,102.0,30.6,28.7
10.666666666666668,281.9,102.0,30.6,28.7
11.000000000000002,281.9,102.0,30.6,28.7
11.333333333333336,281.9,102.0,30.6,28.7
11.66666666666667,281.9,102.0,30.6,28.7
12.000000000000004,281.9,102.0,30.6,28.7
12.333333333333337,281.9,102.0,30.6,28.7
12.666666666666671,281.9,102.0,30.6,28.7
13.000000000000005,281.9,102.0,30.6,28.7
13.33333333333334,281.9,102.0,30.6,28.7
13.666666666666673,281.9,102.0,30.6,28.7
14.000000000000007,281.9,102.0,30.6,28.7
14.333333333333341,281.9,102.0,30.6,28.7
14.666666666666675,281.9,102.0,30.6,28.7
15.000000000000009,281.9,102.0,30.6,28.7
15.333333333333343,281.9,102.0,30.6,28.7
15.666666666666677,281.9,102.0,30.6,28.7
16.00000000000001,281.9,102.0,30.6,28.7
16.333333333333343,281.9,102.0,30.6,28.7
16.666666666666675,281.9,102.0,30.6,28.7
17.000000000000007,281.9,102.0,30.6,28.7
17.33333333333334,281.9,102.0,30.6,28.7
17.66666666666667,281.9,102.0,30.6,28.7
18.000000000000004,281.9,102.0,30.6,28.7
18.333333333333336,262.2,102.0,30.6,28.7
18.666666666666668,262.2,102.0,30.8,28.7
19.0,262.2,102.0,30.6,28.7
19.333333333333332,262.2,102.0,30.8,28.7
19.666666666666664,262.2,102.0,30.8,28.7
19.999999999999996,262.2,102.0,30.8,28.7
20.33333333333333,262.2,102.0,30.8,28.7
20.66666666666666,262.2,102.0,30.8,28.7
20.999999999999993,262.2,102.0,30.8,28.7
21.333333333333325,262.2,102.0,30.8,28.7
21.666666666666657,262.2,102.0,30.8,28.7
21.99999999999999,262.2,102.0,30.8,28.7
22.33333333333332,262.2,102.0,30.8,28.7
22.666666666666654,262.2,102.0,30.8,28.7
22.999999999999986,262.2,102.0,30.8,28.7
23.333333333333318,262.2,102.0,30.8,28.7
23.66666666666665,262.2,102.0,30.8,28.7
23.999999999999982,262.2,102.0,30.8,28.7
24.333333333333314,262.2,102.0,30.8,28.7
24.666666666666647,262.2,102.0,30.8,28.7
24.99999999999998,262.2,102.0,30.8,28.7
25.33333333333331,262.2,102.0,30.8,28.7
25.666666666666643,262.2,102.0,30.8,28.7
25.999999999999975,262.2,102.0,30.8,28.7
26.333333333333307,262.2,102.0,30.8,28.7
26.66666666666664,262.2,102.0,30.8,28.7
26.99999999999997,262.2,102.0,30.8,28.7
27.333333333333304,262.2,102.0,30.8,28.7
27.666666666666636,262.2,102.0,30.8,28.7
27.999999999999968,262.2,102.0,30.8,28.7
28.3333333333333,262.2,102.0,30.8,28.7
28.666666666666632,262.2,102.0,30.8,28.7
28.999999999999964,262.2,102.0,30.8,28.7
29.333333333333297,262.2,102.0,30.8,28.7
29.66666666666663,262.2,102.0,30.8,28.7
29.99999999999996,262.2,102.0,30.8,28.7
30.333333333333293,262.2,102.0,30.8,28.7
30.666666666666625,262.2,102.0,30.8,28.7
30.999999999999957,262.2,102.0,30.8,28.7
31.33333333333329,262.2,102.0,30.8,28.7
31.66666666666662,262.2,102.0,30.8,28.7
31.999999999999954,262.2,102.0,30.8,28.7
32.333333333333286,262.2,102.0,30.8,28.7
32.66666666666662,262.2,102.0,30.8,28.7
32.99999999999996,262.2,102.0,30.8,28.7
33.33333333333329,262.2,102.0,30.8,28.7
33.66666666666663,262.2,102.0,30.8,28.7
33.999999999999964,262.2,102.0,30.8,28.7
34.3333333333333,262.2,102.0,30.8,28.7
34.666666666666636,262.2,102.0,30.8,28.7
34.99999999999997,262.2,102.0,30.8,28.7
35.33333333333331,262.2,102.0,30.8,28.7
