Time (seconds),AIR_QUAL,AIR_PRESS,HUMID,TEMP
0.0,42.9,101.8,28.7,26.5
0.3333333333333333,42.9,101.8,28.7,26.5
0.6666666666666666,42.9,101.8,28.7,26.5
1.0,42.9,101.8,28.7,26.5
1.3333333333333333,42.9,101.8,28.7,26.5
1.6666666666666665,42.9,101.8,28.7,26.5
1.9999999999999998,42.9,101.8,28.7,26.5
2.333333333333333,42.9,101.8,28.7,26.5
2.6666666666666665,42.9,101.8,28.7,26.5
3.0,42.9,101.8,28.7,26.5
3.3333333333333335,42.9,101.8,28.7,26.5
3.666666666666667,42.9,101.8,28.7,26.5
4.0,42.9,101.8,28.7,26.5
4.333333333333333,42.9,101.8,28.7,26.5
4.666666666666666,42.9,101.8,28.7,26.5
4.999999999999999,42.9,101.8,28.7,26.5
5.333333333333332,42.9,101.8,28.7,26.5
5.666666666666665,42.9,101.8,28.7,26.5
5.999999999999998,42.9,101.8,28.7,26.5
6.333333333333331,42.9,101.8,28.7,26.5
6.666666666666664,42.9,101.8,28.7,26.5
6.999999999999997,42.9,101.8,28.7,26.5
7.33333333333333,42.9,101.8,28.7,26.5
7.666666666666663,42.9,101.8,28.7,26.5
7.9999999999999964,42.9,101.8,28.7,26.5
8.33333333333333,42.9,101.8,28.7,26.5
8.666666666666664,42.9,101.8,28.7,26.5
8.999999999999998,24.8,101.8,28.7,26.2
9.333333333333332,24.8,101.7,28.4,26.2
9.666666666666666,24.8,101.7,28.4,26.2
10.0,24.8,101.7,28.4,26.2
10.333333333333334,24.8,101.7,28.4,26.2
10.666666666666668,24.8,101.7,28.4,26.2
11.000000000000002,24.8,101.7,28.4,26.2
11.333333333333336,24.8,101.7,28.4,26.2
11.66666666666667,24.8,101.7,28.4,26.2
12.000000000000004,24.8,101.7,28.4,26.2
12.333333333333337,24.8,101.7,28.4,26.2
12.666666666666671,24.8,101.7,28.4,26.2
13.000000000000005,24.8,101.7,28.4,26.2
13.33333333333334,24.8,101.7,28.4,26.2
13.666666666666673,24.8,101.7,28.4,26.2
14.000000000000007,24.8,101.7,28.4,26.2
14.333333333333341,24.8,101.7,28.4,26.2
14.666666666666675,24.8,101.7,28.4,26.2
15.000000000000009,24.8,101.7,28.4,26.2
15.333333333333343,24.8,101.7,28.4,26.2
15.666666666666677,24.8,101.7,28.4,26.2
16.00000000000001,24.8,101.7,28.4,26.2
16.333333333333343,24.8,101.7,28.4,26.2
16.666666666666675,24.0,101.7,28.4,26.2
17.000000000000007,24.0,101.7,28.4,26.2
17.33333333333334,24.0,101.7,28.4,26.2
17.66666666666667,24.0,101.7,28.4,26.2
18.000000000000004,24.0,101.7,28.4,26.2
18.333333333333336,24.0,101.7,28.4,26.2
18.666666666666668,24.0,101.7,28.4,26.2
19.0,24.0,101.7,28.4,26.2
19.333333333333332,24.0,101.7,28.4,26.2
19.666666666666664,24.0,101.7,28.4,26.2
19.999999999999996,24.0,101.7,28.4,26.2
20.33333333333333,24.0,101.7,28.4,26.2
20.66666666666666,24.0,101.7,28.4,26.2
20.999999999999993,24.0,101.7,28.4,26.2
21.333333333333325,24.0,101.7,28.4,26.2
21.666666666666657,24.0,101.7,28.4,26.2
21.99999999999999,24.0,101.7,28.4,26.2
22.33333333333332,24.0,101.7,28.4,26.2
22.666666666666654,24.0,101.7,28.4,26.2
22.999999999999986,24.0,101.7,28.4,26.2
23.333333333333318,24.0,101.7,28.4,26.2
23.66666666666665,24.0,101.7,28.4,26.2
23.999999999999982,24.0,101.7,28.4,26.2
24.333333333333314,24.0,101.7,28.4,26.2
24.666666666666647,24.0,101.7,28.4,26.2
24.99999999999998,24.0,101.7,28.4,26.2
25.33333333333331,24.0,101.7,28.4,26.2
25.666666666666643,24.0,101.7,28.4,26.2
25.999999999999975,24.0,101.7,28.4,26.2
26.333333333333307,24.0,101.7,28.4,26.2
26.66666666666664,24.0,101.7,28.4,26.2
26.99999999999997,24.0,101.7,28.4,26.2
27.333333333333304,24.0,101.7,28.4,26.2
27.666666666666636,24.0,101.7,28.4,26.2
27.999999999999968,24.0,101.7,28.4,26.2
28.3333333333333,24.0,101.7,28.4,26.2
28.666666666666632,24.0,101.7,28.0,25.9
28.999999999999964,24.0,101.7,28.0,25.9
29.333333333333297,24.0,101.7,28.0,25.9
29.66666666666663,24.0,101.7,28.0,25.9
29.99999999999996,24.0,101.7,28.0,25.9
30.333333333333293,24.0,101.7,28.0,25.9
30.666666666666625,24.0,101.7,28.0,25.9
30.999999999999957,24.0,101.7,28.0,25.9
31.33333333333329,24.0,101.7,28.0,25.9
31.66666666666662,24.0,101.7,28.0,25.9
31.999999999999954,24.0,101.7,28.0,25.9
32.333333333333286,24.0,101.7,28.0,25.9
32.66666666666662,24.0,101.7,28.0,25.9
32.99999999999996,24.0,101.7,28.0,25.9
33.33333333333329,24.0,101.7,28.0,25.9
33.66666666666663,24.0,101.7,28.0,25.9
33.999999999999964,24.0,101.7,28.0,25.9
34.3333333333333,24.0,101.7,28.0,25.9
34.666666666666636,24.0,101.7,28.0,25.9
34.99999999999997,24.0,101.7,28.0,25.9
35.33333333333331,24.0,101.7,28.0,25.9
35.66666666666664,24.0,101.7,28.0,25.9
35.99999999999998,24.0,101.7,28.0,25.9
36.333333333333314,24.0,101.7,28.0,25.9
36.66666666666665,24.0,101.7,28.0,25.9
36.999999999999986,24.0,101.7,28.0,25.9
37.33333333333332,24.0,101.7,28.0,25.9
37.66666666666666,24.0,101.7,28.0,25.9
37.99999999999999,24.0,101.7,28.0,25.9
38.33333333333333,24.0,101.7,28.0,25.9
38.666666666666664,24.0,101.7,28.0,25.9
39.0,24.0,101.7,28.0,25.9
39.333333333333336,24.0,101.7,28.0,25.9
39.66666666666667,24.0,101.7,28.0,25.9
40.00000000000001,24.0,101.7,28.0,25.9
40.33333333333334,24.0,101.7,28.0,25.9
40.66666666666668,24.0,101.7,28.0,25.9
41.000000000000014,24.0,101.7,28.0,25.9
41.33333333333335,24.0,101.7,28.0,25.9
41.666666666666686,24.0,101.7,28.0,25.9
42.00000000000002,24.0,101.7,28.0,25.9
42.33333333333336,24.0,101.7,28.0,25.9
42.66666666666669,24.0,101.7,28.0,25.9
43.00000000000003,24.0,101.7,28.0,25.9
43.333333333333364,24.0,101.7,28.0,25.9
43.6666666666667,24.0,101.7,28.0,25.9
44.000000000000036,24.0,101.7,28.0,25.9
44.33333333333337,24.0,101.7,28.0,25.9
44.66666666666671,24.0,101.7,28.0,25.9
45.00000000000004,24.0,101.7,28.0,25.9
45.33333333333338,24.0,101.7,28.0,25.9
45.666666666666714,24.0,101.7,28.0,25.9
46.00000000000005,24.0,101.7,28.0,25.9
46.333333333333385,24.0,101.7,28.0,25.9
46.66666666666672,24.0,101.7,28.0,25.9
47.00000000000006,24.0,101.7,28.0,25.9
47.33333333333339,25.0,101.6,28.4,25.7
47.66666666666673,25.0,101.6,28.4,25.7
48.000000000000064,25.0,101.6,28.4,25.7
48.3333333333334,25.0,101.6,28.4,25.7
48.666666666666735,25.0,101.6,28.4,25.7
49.00000000000007,25.0,101.6,28.4,25.7
49.33333333333341,25.0,101.6,28.4,25.7
49.66666666666674,25.0,101.6,28.4,25.7
50.00000000000008,25.0,101.6,28.4,25.7
50.333333333333414,25.0,101.6,28.4,25.7
50.66666666666675,25.0,101.6,28.4,25.7
51.000000000000085,25.0,101.6,28.4,25.7
51.33333333333342,25.0,101.6,28.4,25.7
51.66666666666676,25.0,101.6,28.4,25.7
52.00000000000009,25.0,101.6,28.4,25.7
52.33333333333343,25.0,101.6,28.4,25.7
52.666666666666764,25.0,101.6,28.4,25.7
53.0000000000001,25.0,101.6,28.4,25.7
53.333333333333435,25.0,101.6,28.4,25.7
53.66666666666677,25.0,101.6,28.4,25.7
54.00000000000011,25.0,101.6,28.4,25.7
54.33333333333344,25.0,101.6,28.4,25.7
54.66666666666678,25.0,101.6,28.4,25.7
55.000000000000114,25.0,101.6,28.4,25.7
55.33333333333345,25.0,101.6,28.4,25.7
55.666666666666785,25.0,101.6,28.4,25.7
56.00000000000012,25.0,101.6,28.4,25.7
56.33333333333346,25.0,101.6,28.4,25.7
56.66666666666679,25.0,101.6,28.4,25.7
57.00000000000013,25.0,101.6,28.4,25.7
57.333333333333464,25.0,101.6,28.4,25.7
57.6666666666668,25.0,101.6,28.4,25.7
58.000000000000135,25.0,101.6,28.4,25.7
58.33333333333347,25.0,101.6,28.4,25.7
58.666666666666806,25.0,101.6,28.4,25.7
59.00000000000014,25.0,101.6,28.4,25.7
59.33333333333348,25.0,101.6,28.4,25.7
59.66666666666681,25.0,101.6,28.4,25.7
60.00000000000015,25.0,101.6,28.4,25.7
