Time (seconds),AIR_QUAL,AIR_PRESS,HUMID,TEMP
0.0,219.7,101.9,32.6,28.5
0.3333333333333333,219.7,101.9,32.6,28.5
0.6666666666666666,219.7,101.9,32.6,28.5
1.0,219.7,101.9,32.6,28.5
1.3333333333333333,219.7,101.9,32.6,28.5
1.6666666666666665,219.7,101.9,32.6,28.5
1.9999999999999998,219.7,101.9,32.6,28.5
2.333333333333333,219.7,101.9,32.6,28.5
2.6666666666666665,219.7,101.9,32.6,28.5
3.0,219.7,101.9,32.6,28.5
3.3333333333333335,219.7,101.9,32.6,28.5
3.666666666666667,219.7,101.9,32.6,28.5
4.0,219.7,101.9,32.6,28.5
4.333333333333333,219.7,101.9,32.6,28.5
4.666666666666666,219.7,101.9,32.6,28.5
4.999999999999999,219.7,101.9,32.6,28.5
5.333333333333332,219.7,101.9,32.6,28.5
5.666666666666665,219.7,101.9,32.6,28.5
5.999999999999998,219.7,101.9,32.6,28.5
6.333333333333331,219.7,101.9,32.6,28.5
6.666666666666664,219.7,101.9,32.6,28.5
6.999999999999997,219.7,101.9,32.6,28.5
7.33333333333333,219.7,101.9,32.6,28.5
7.666666666666663,219.7,101.9,32.6,28.5
7.9999999999999964,219.7,101.9,32.6,28.5
8.33333333333333,219.7,101.9,32.6,28.5
8.666666666666664,219.7,101.9,32.6,28.5
8.999999999999998,219.7,101.9,32.6,28.5
9.333333333333332,219.7,101.9,32.6,28.5
9.666666666666666,219.7,101.9,32.6,28.5
10.0,219.7,101.9,32.6,28.5
10.333333333333334,219.7,101.9,32.6,28.5
10.666666666666668,219.7,101.9,32.6,28.5
11.000000000000002,219.7,101.9,32.6,28.5
11.333333333333336,219.7,101.9,32.6,28.5
11.66666666666667,219.7,101.9,32.6,28.5
12.000000000000004,219.7,101.9,32.6,28.5
12.333333333333337,219.7,101.9,32.6,28.5
12.666666666666671,219.7,101.9,32.6,28.5
13.000000000000005,219.7,101.9,32.6,28.5
13.33333333333334,219.7,101.9,32.6,28.5
13.666666666666673,219.7,101.9,32.6,28.5
14.000000000000007,219.7,101.9,32.6,28.5
14.333333333333341,219.7,101.9,32.6,28.5
14.666666666666675,219.7,101.9,32.6,28.5
15.000000000000009,219.7,101.9,32.6,28.5
15.333333333333343,219.7,101.9,32.6,28.5
15.666666666666677,219.7,101.9,32.6,28.5
16.00000000000001,219.7,101.9,32.6,28.5
16.333333333333343,219.7,101.9,32.6,28.5
16.666666666666675,219.7,101.9,32.6,28.5
17.000000000000007,219.7,101.9,32.6,28.5
17.33333333333334,219.7,101.9,32.6,28.5
17.66666666666667,219.7,101.9,32.6,28.5
18.000000000000004,219.7,101.9,32.6,28.5
18.333333333333336,219.7,101.9,32.6,28.5
18.666666666666668,219.7,101.9,32.6,28.5
19.0,219.7,101.9,32.6,28.5
19.333333333333332,219.7,101.9,32.6,28.5
19.666666666666664,219.7,101.9,32.6,28.5
19.999999999999996,219.7,101.9,32.6,28.5
20.33333333333333,219.7,101.9,32.6,28.5
20.66666666666666,219.7,101.9,32.6,28.5
20.999999999999993,219.7,101.9,32.5,28.5
21.333333333333325,219.7,101.9,32.5,28.5
21.666666666666657,219.7,101.9,32.5,28.5
21.99999999999999,219.7,101.9,32.5,28.5
22.33333333333332,219.7,101.9,32.5,28.5
22.666666666666654,219.7,101.9,32.5,28.5
22.999999999999986,219.7,101.9,32.5,28.5
23.333333333333318,219.7,101.9,32.5,28.5
23.66666666666665,219.7,101.9,32.5,28.5
23.999999999999982,219.7,101.9,32.5,28.5
24.333333333333314,216.8,101.9,32.6,28.5
24.666666666666647,216.8,101.9,32.6,28.5
24.99999999999998,216.8,101.9,32.6,28.5
25.33333333333331,216.8,101.9,32.6,28.5
25.666666666666643,216.8,101.9,32.6,28.5
25.999999999999975,216.8,101.9,32.6,28.5
26.333333333333307,216.8,101.9,32.6,28.5
26.66666666666664,216.8,101.9,32.6,28.5
26.99999999999997,216.8,101.9,32.6,28.5
27.333333333333304,216.8,101.9,32.6,28.5
27.666666666666636,216.8,101.9,32.6,28.5
27.999999999999968,216.8,101.9,32.6,28.5
28.3333333333333,216.8,101.9,32.6,28.5
28.666666666666632,216.8,101.9,32.6,28.5
28.999999999999964,216.8,101.9,32.6,28.5
29.333333333333297,216.8,101.9,32.6,28.5
29.66666666666663,216.8,101.9,32.6,28.5
29.99999999999996,216.8,101.9,32.6,28.5
30.333333333333293,216.8,101.9,32.6,28.5
30.666666666666625,216.8,101.9,32.6,28.5
30.999999999999957,216.8,101.9,32.6,28.5
31.33333333333329,216.8,101.9,32.6,28.5
31.66666666666662,216.8,101.9,32.6,28.5
31.999999999999954,216.8,101.9,32.6,28.5
32.333333333333286,217.3,101.9,32.6,28.5
32.66666666666662,217.3,101.9,32.6,28.5
32.99999999999996,216.8,101.9,32.6,28.5
33.33333333333329,217.3,101.9,32.6,28.5
33.66666666666663,217.3,101.9,32.6,28.5
33.999999999999964,217.3,101.9,32.6,28.5
34.3333333333333,217.3,101.9,32.6,28.5
34.666666666666636,217.3,101.9,32.6,28.5
34.99999999999997,217.3,101.9,32.6,28.5
35.33333333333331,217.3,101.9,32.6,28.5
35.66666666666664,217.3,101.9,32.6,28.5
35.99999999999998,217.3,101.9,32.6,28.5
36.333333333333314,217.3,101.9,32.6,28.5
36.66666666666665,217.3,101.9,32.6,28.5
36.999999999999986,217.3,101.9,32.6,28.5
37.33333333333332,217.3,101.9,32.6,28.5
37.66666666666666,217.3,101.9,32.6,28.5
37.99999999999999,217.3,101.9,32.6,28.5
38.33333333333333,217.3,101.9,32.6,28.5
38.666666666666664,217.3,101.9,32.6,28.5
39.0,217.3,101.9,32.6,28.5
39.333333333333336,217.3,101.9,32.6,28.5
39.66666666666667,217.3,101.9,32.6,28.5
40.00000000000001,217.3,101.9,32.6,28.5
40.33333333333334,217.3,101.9,32.6,28.5
