Time (seconds),AIR_QUAL,AIR_PRESS,HUMID,TEMP
0.0,82.0,101.6,28.9,27.0
0.3333333333333333,82.0,101.6,28.9,27.0
0.6666666666666666,82.0,101.6,28.9,27.0
1.0,82.0,101.6,28.0,27.0
1.3333333333333333,82.0,101.6,28.0,27.0
1.6666666666666665,82.0,101.6,28.0,27.0
1.9999999999999998,82.0,101.6,28.0,27.0
2.333333333333333,82.0,101.6,28.0,27.0
2.6666666666666665,82.0,101.6,28.0,27.0
3.0,82.0,101.6,28.0,27.0
3.3333333333333335,82.0,101.6,28.0,27.0
3.666666666666667,82.0,101.6,28.0,27.0
4.0,82.0,101.6,28.0,27.0
4.333333333333333,82.0,101.6,28.0,27.0
4.666666666666666,82.0,101.6,28.0,27.0
4.999999999999999,82.0,101.6,28.0,27.0
5.333333333333332,82.0,101.6,28.0,27.0
5.666666666666665,82.0,101.6,28.0,27.0
5.999999999999998,82.0,101.6,28.0,27.0
6.333333333333331,82.0,101.6,28.0,27.0
6.666666666666664,82.0,101.6,28.0,27.0
6.999999999999997,82.0,101.6,28.0,27.0
7.33333333333333,82.0,101.6,28.0,27.0
7.666666666666663,82.0,101.6,28.0,27.0
7.9999999999999964,82.0,101.6,28.0,27.0
8.33333333333333,82.0,101.6,28.0,27.0
8.666666666666664,82.0,101.6,28.0,27.0
8.999999999999998,82.0,101.6,28.0,27.0
9.333333333333332,82.0,101.6,28.0,27.0
9.666666666666666,82.0,101.6,28.0,27.0
10.0,82.0,101.6,28.0,27.0
10.333333333333334,82.0,101.6,28.0,27.0
10.666666666666668,82.0,101.6,28.0,27.0
11.000000000000002,82.0,101.6,28.0,27.0
11.333333333333336,82.0,101.6,28.0,27.0
11.66666666666667,82.0,101.6,28.0,27.0
12.000000000000004,82.0,101.6,28.0,27.0
12.333333333333337,82.0,101.6,28.0,27.0
12.666666666666671,82.0,101.6,28.0,27.0
13.000000000000005,82.0,101.6,28.0,27.0
13.33333333333334,82.0,101.6,28.0,27.0
13.666666666666673,82.0,101.6,28.0,27.0
14.000000000000007,82.0,101.6,28.0,27.0
14.333333333333341,82.0,101.6,28.0,27.0
14.666666666666675,82.0,101.6,28.0,27.0
15.000000000000009,82.0,101.6,28.0,27.0
15.333333333333343,82.0,101.6,28.0,27.0
15.666666666666677,82.0,101.6,28.0,27.0
16.00000000000001,82.0,101.6,28.0,27.0
16.333333333333343,82.0,101.6,28.0,27.0
16.666666666666675,82.0,101.6,28.0,27.0
17.000000000000007,82.0,101.6,28.0,27.0
17.33333333333334,82.0,101.6,28.0,27.0
17.66666666666667,82.0,101.6,28.0,27.0
18.000000000000004,82.0,101.6,28.0,27.0
18.333333333333336,82.0,101.6,28.0,27.0
18.666666666666668,82.0,101.6,28.0,27.0
19.0,82.0,101.6,28.0,27.0
19.333333333333332,82.0,101.6,28.0,27.0
19.666666666666664,82.0,101.6,28.0,27.0
19.999999999999996,82.0,101.6,28.0,27.0
20.33333333333333,82.0,101.6,28.0,27.0
20.66666666666666,82.0,101.6,28.0,27.0
20.999999999999993,82.0,101.6,28.0,27.0
21.333333333333325,82.0,101.6,28.0,27.0
21.666666666666657,82.0,101.6,28.0,27.0
21.99999999999999,82.0,101.6,28.0,27.0
22.33333333333332,82.0,101.6,28.0,27.0
22.666666666666654,82.0,101.6,28.0,27.0
22.999999999999986,82.0,101.6,28.0,27.0
23.333333333333318,82.0,101.6,28.0,27.0
23.66666666666665,82.0,101.6,28.0,27.0
23.999999999999982,82.0,101.6,28.0,27.0
24.333333333333314,82.0,101.6,28.0,27.0
24.666666666666647,82.0,101.6,28.0,27.0
24.99999999999998,82.0,101.6,28.0,27.0
25.33333333333331,82.0,101.6,28.0,27.0
25.666666666666643,82.0,101.6,28.0,27.0
25.999999999999975,82.0,101.6,28.0,27.0
26.333333333333307,82.0,101.6,28.0,27.0
26.66666666666664,69.8,101.6,35.3,26.9
26.99999999999997,69.8,101.6,35.3,26.9
27.333333333333304,69.8,101.6,35.3,26.9
